id,funded_amount,loan_amount,activity,sector,use,country_code,country,region,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,borrower_genders,repayment_interval,date
1071882,1300.0,2725.0,Food,Food,"to buy more bananas, Irish potatoes, and rice to sell to her community.",RW,Rwanda,,RWF,117.0,2016-05-19 14:17:06+00:00,2016-04-21 07:00:00+00:00,,9.0,37,"user_favorite, #Parent, #Woman Owned Biz","male, male, male, male, female, male, female, female, female, male, male, male, female",irregular,2016-05-19
1071873,2550.0,2550.0,Food Production/Sales,Food,to buy more sorghum to make a local soft drink to sell to his community.,RW,Rwanda,,RWF,117.0,2016-05-19 14:03:36+00:00,2016-04-21 07:00:00+00:00,2016-06-22 13:57:49+00:00,9.0,78,"#Biz Durable Asset, #First Loan, #Parent","female, female, female, male, female, male, male, female, female, female, female",irregular,2016-05-19
1071892,900.0,3975.0,Cereals,Food,To buy more beans to sell to his community,RW,Rwanda,,RWF,117.0,2016-05-19 14:33:17+00:00,2016-04-27 07:00:00+00:00,,13.0,19,"#Parent, #Schooling, #Vegan, user_favorite","male, male, female, male, female, female, female, female, female, female, female, male, male",monthly,2016-05-19
1071868,1700.0,1700.0,Livestock,Agriculture,to buy more goats to sell in his community.,RW,Rwanda,,RWF,117.0,2016-05-19 13:54:55+00:00,2016-04-21 07:00:00+00:00,2016-06-13 21:10:09+00:00,9.0,51,"#Animals, #First Loan, #Parent","female, female, female, male, female, female, female, female, female, male",irregular,2016-05-19
1072645,1750.0,1750.0,Beverages,Food,to buy more sorghum to make local soft drinks to sell.,RW,Rwanda,,RWF,117.0,2016-05-20 14:59:06+00:00,2016-04-21 07:00:00+00:00,2016-05-28 21:42:27+00:00,11.0,2,#Woman Owned Biz,"male, female, female, male, female, female, female, male, male, male, female, female, female, female, male, female",monthly,2016-05-20
1072657,1300.0,1300.0,Fruits & Vegetables,Food,"to buy more bananas, mangoes, oranges, and pineapples to sell to his community.",RW,Rwanda,,RWF,117.0,2016-05-20 15:08:54+00:00,2016-04-21 07:00:00+00:00,2016-06-18 14:15:55+00:00,9.0,39,"#Parent, #Vegan, user_favorite","female, female, female, female, male, male, male, male, female, female, male, female, female, male, female, female, male",irregular,2016-05-20
1072502,950.0,950.0,General Store,Retail,"To buy more books, sugar, body lotion, salt, juice, drinking water and soaps to sell to his  community.",RW,Rwanda,,RWF,117.0,2016-05-20 10:34:35+00:00,2016-04-25 07:00:00+00:00,2016-06-23 18:30:44+00:00,11.0,27,,male,monthly,2016-05-20
1072494,1650.0,4175.0,General Store,Retail,"to buy more rice, sugar, beans, soaps, water, juice and salt to sell to her community.",RW,Rwanda,,RWF,117.0,2016-05-20 10:26:00+00:00,2016-04-29 07:00:00+00:00,,9.0,42,"#Parent, #Schooling, #Woman Owned Biz","male, female, female, female, female, male, female, female, male, male, female, male, male, male, male, male, female, male",irregular,2016-05-20
1072499,425.0,675.0,General Store,Retail,"To buy more rice, sugar, salt, juice, matchbox, soap, cooking oil and body lotion to sell to his community.",RW,Rwanda,,RWF,117.0,2016-05-20 10:30:49+00:00,2016-04-28 07:00:00+00:00,,15.0,13,,male,monthly,2016-05-20
1072503,675.0,675.0,General Store,Retail,"To buy more bananas, sugar, rice, beans, soap, juice and drinking water etc. to sell in his community.",RW,Rwanda,,RWF,117.0,2016-05-20 10:36:29+00:00,2016-04-25 07:00:00+00:00,2016-06-23 16:57:55+00:00,13.0,24,,male,monthly,2016-05-20
1073781,2425.0,2425.0,Farm Supplies,Agriculture,To buy more fertilizer to sell to his community.,RW,Rwanda,,RWF,117.0,2016-05-23 10:34:53+00:00,2016-04-28 07:00:00+00:00,2016-06-23 04:21:00+00:00,9.0,77,"#Elderly, #Parent, #Sustainable Ag, #Vegan, user_favorite","male, male, male, female, male, female, male, female, female, female",irregular,2016-05-23
1073772,2025.0,2025.0,Beverages,Food,to buy more sorghum to make local soft drinks to sell to her community.,RW,Rwanda,,RWF,117.0,2016-05-23 10:24:02+00:00,2016-04-29 07:00:00+00:00,2016-06-27 09:04:28+00:00,9.0,34,"#Elderly, #Elderly, #Parent, #Schooling, #Woman Owned Biz, #Vegan, user_favorite","female, female, male, female, female, female, female, male, female, male, female, female",irregular,2016-05-23
1074311,1425.0,1425.0,General Store,Retail,"To buy more sugar, salt, books and soaps to sell to her community .",RW,Rwanda,,RWF,117.0,2016-05-24 07:22:09+00:00,2016-04-29 07:00:00+00:00,2016-06-23 15:55:10+00:00,9.0,39,"#Parent, #Woman Owned Biz, user_favorite","male, male, female, female, female, female, female, female",irregular,2016-05-24
1075336,2950.0,2950.0,Fruits & Vegetables,Food,"to buy various fruits to sell such as bananas, apples, oranges, and passion fruit.",RW,Rwanda,,RWF,117.0,2016-05-25 14:27:17+00:00,2016-05-20 07:00:00+00:00,2016-06-13 21:11:45+00:00,6.0,10,,"female, female, female, female, female, female, male, male, female, female, male",irregular,2016-05-25
1075344,3550.0,3550.0,Used Shoes,Clothing,to buy more sneakers and open shoes to sell to her community.,RW,Rwanda,,RWF,117.0,2016-05-25 14:42:34+00:00,2016-05-12 07:00:00+00:00,2016-07-11 20:08:48+00:00,13.0,64,"#Eco-friendly, #Parent, #Woman Owned Biz, user_favorite, user_favorite, user_favorite, user_favorite","female, female, female, male, male, female, male, female, male, female",irregular,2016-05-25
1075308,2525.0,2525.0,Fruits & Vegetables,Food,"to buy more bananas, pineapples, passion fruit, oranges, and tree tomatoes to sell to her community.",RW,Rwanda,,RWF,117.0,2016-05-25 13:48:16+00:00,2016-05-10 07:00:00+00:00,2016-06-21 21:28:58+00:00,8.0,88,"#Parent, #Woman Owned Biz, #Vegan, user_favorite","male, male, male, female, female, male, male, female, female, female, male, female, female, male, male",monthly,2016-05-25
1075326,2025.0,2025.0,General Store,Retail,"to buy more bananas, rice, sugar, salt, Colgate, soap and books to sell to her community.",RW,Rwanda,,RWF,117.0,2016-05-25 14:15:10+00:00,2016-05-05 07:00:00+00:00,2016-06-22 19:27:28+00:00,8.0,79,"#Woman Owned Biz, #Vegan, user_favorite","female, female, male, female, female, female, female, female, female, female",monthly,2016-05-25
1076333,2825.0,2825.0,Clothing Sales,Clothing,to buy more traditional clothes to sell in her community,RW,Rwanda,,RWF,117.0,2016-05-26 14:10:16+00:00,2016-05-20 07:00:00+00:00,2016-06-25 09:54:13+00:00,8.0,79,"#Fabrics, #Parent, #Woman Owned Biz, user_favorite","female, female, male, female, female, female, male, female, female, female",monthly,2016-05-26
1075906,2950.0,2950.0,Phone Use Sales,Retail,to buy more airtime and phones to sell  to her community ,RW,Rwanda,,RWF,117.0,2016-05-26 07:44:23+00:00,2016-05-05 07:00:00+00:00,2016-06-18 18:29:38+00:00,6.0,101,"#Technology, #Parent, #Woman Owned Biz, user_favorite","female, male, male, female, male, male, female, female, male, male, female, male, male, female, female",irregular,2016-05-26
1075880,1025.0,1025.0,Food,Food,"to buy more bananas, rice, sugar, carrots, and green vegetables to sell to her community.",RW,Rwanda,,RWF,117.0,2016-05-26 07:27:23+00:00,2016-04-27 07:00:00+00:00,2016-06-11 04:22:09+00:00,8.0,21,"#Elderly, #Parent, #Woman Owned Biz, #Vegan","female, male, female, female, female, female, female, female, male, female, male, female",monthly,2016-05-26
1076994,3225.0,3225.0,Fruits & Vegetables,Food,"to buy more beans, Irish potatoes and bananas to sell to her community",RW,Rwanda,,RWF,117.0,2016-05-27 09:56:37+00:00,2016-04-27 07:00:00+00:00,2016-06-27 18:41:54+00:00,13.0,69,"#Elderly, #Woman Owned Biz, #Parent, #Vegan","female, male, female, female, female, male, female, female, female, female, female",monthly,2016-05-27
1091575,2375.0,2375.0,Fruits & Vegetables,Food,to buy more bananas to sell to her community.,RW,Rwanda,,RWF,117.0,2016-05-30 14:12:46+00:00,2016-05-12 07:00:00+00:00,2016-06-25 19:44:35+00:00,8.0,55,"#Parent, #Woman Owned Biz, user_favorite","female, male, female, female, male, male, female, female, female, female, female, female, male",monthly,2016-05-30
1091563,2825.0,2825.0,Fruits & Vegetables,Food,to buy more cassava and Irish potatoes to sell to her community ,RW,Rwanda,,RWF,117.0,2016-05-30 13:54:54+00:00,2016-05-11 07:00:00+00:00,2016-06-27 20:38:15+00:00,8.0,47,"#Parent, #Woman Owned Biz, #Vegan","male, female, female, female, male, male, male, male, female, male, male, female, male, male, male",monthly,2016-05-30
1091566,1950.0,1950.0,Beverages,Food,"to buy more soda, juice and fresh water to sell to her community ",RW,Rwanda,,RWF,117.0,2016-05-30 14:00:03+00:00,2016-05-11 07:00:00+00:00,2016-06-25 22:05:04+00:00,8.0,39,"user_favorite, #Parent","male, male, female, male, male, female, female, female, female, female",monthly,2016-05-30
1092253,1850.0,1850.0,Food Production/Sales,Food,to buy more cassava flour to sell to her community.,RW,Rwanda,,RWF,117.0,2016-05-31 10:45:17+00:00,2016-05-19 07:00:00+00:00,2016-06-22 22:44:13+00:00,8.0,54,"user_favorite, #Parent, #Woman Owned Biz, #Vegan","female, female, female, female, female, female, male, female, female, female, female, female",monthly,2016-05-31
1092360,1175.0,1175.0,Beverages,Food,to buy more sorghum to make local soft drinks to sell to her community.,RW,Rwanda,,RWF,117.0,2016-05-31 13:20:34+00:00,2016-05-20 07:00:00+00:00,2016-06-25 14:02:22+00:00,8.0,40,"user_favorite, #Parent, #Vegan, #Woman Owned Biz, #Repeat Borrower","female, male, female, female, female, female, female, female, female, female",monthly,2016-05-31
1092404,2425.0,2425.0,Fruits & Vegetables,Food,"to buy more tomatoes, carrots and green vegetables for resale to her community",RW,Rwanda,,RWF,117.0,2016-05-31 14:26:51+00:00,2016-05-24 07:00:00+00:00,2016-06-18 15:10:30+00:00,6.0,90,user_favorite,"male, female, male, male, male, female, female, female, female, male",irregular,2016-05-31
1092339,2075.0,2075.0,Food Market,Food,"to buy more bananas, sweet potatoes and rice  to sell to her community.",RW,Rwanda,,RWF,117.0,2016-05-31 12:50:17+00:00,2016-05-20 07:00:00+00:00,2016-06-28 04:58:48+00:00,10.0,39,"#Elderly, #Woman Owned Biz, #Parent, #Vegan","female, female, male, male, male, female, female, female, male, female, male",monthly,2016-05-31
1093946,900.0,900.0,Charcoal Sales,Retail,to buy more charcoal to sell in his community.,RW,Rwanda,,RWF,117.0,2016-06-02 13:13:50+00:00,2016-05-16 07:00:00+00:00,2016-06-23 15:43:08+00:00,8.0,24,#Parent,"female, male, female, female, male, male, male, male, male, male",monthly,2016-06-02
1093942,3900.0,3900.0,Livestock,Agriculture,to buy more goats to sell to his community ,RW,Rwanda,,RWF,117.0,2016-06-02 13:00:45+00:00,2016-05-17 07:00:00+00:00,2016-07-12 20:17:03+00:00,10.0,114,"#Animals, user_favorite","male, male, female, male, female, male, male, male, male, male",monthly,2016-06-02
1094696,25000.0,25000.0,Construction Supplies,Construction,To supply construction materials for a vocational training program.,RW,Rwanda,Kigali,USD,319.0,2016-06-03 12:34:22+00:00,2016-06-01 07:00:00+00:00,2016-07-03 12:47:51+00:00,14.0,439,"user_favorite, #Repeat Borrower, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite",male,bullet,2016-06-03
1096157,2750.0,2750.0,Fruits & Vegetables,Food,"to buy more beans,sorghum and bananas to sell to her community",RW,Rwanda,,RWF,117.0,2016-06-07 10:03:22+00:00,2016-05-19 07:00:00+00:00,2016-06-26 19:52:36+00:00,8.0,45,"user_favorite, #Parent, #Woman Owned Biz, #Vegan","male, female, male, female, female, female, female, female, female, female, female, female, female, female, female",monthly,2016-06-07
1096065,2400.0,2400.0,Fruits & Vegetables,Food,"to buy more beans,sorghum and bananas to sell to her community",RW,Rwanda,,RWF,117.0,2016-06-07 08:56:28+00:00,2016-05-24 07:00:00+00:00,2016-06-27 03:43:16+00:00,8.0,48,"#Parent, #Woman Owned Biz, #Vegan","male, female, male, female, female, male, male, female, male, female, female, female, female, male",monthly,2016-06-07
1096068,1675.0,1675.0,General Store,Retail,"to buy more sugar, rice,salt, beans and bananas to sell to his community ",RW,Rwanda,,RWF,117.0,2016-06-07 09:01:49+00:00,2016-06-19 07:00:00+00:00,2016-07-01 15:46:03+00:00,8.0,43,"#Parent, #Vegan, user_favorite","male, male, male, male, male, male, male, male, male, male",monthly,2016-06-07
1096046,1700.0,1700.0,Beverages,Food,to buy more bananas to make a local soft drink to sell to his community,RW,Rwanda,,RWF,117.0,2016-06-07 08:28:23+00:00,2016-05-18 07:00:00+00:00,2016-07-03 06:12:25+00:00,8.0,44,"#Elderly, #Parent, #Vegan","male, male, female, male, male, female, female, female, male, female",monthly,2016-06-07
1096080,4425.0,4425.0,Restaurant,Food,"to buy more meat, rice,sugar, salt, milk and soda, etc to sell in her community",RW,Rwanda,,RWF,117.0,2016-06-07 09:10:52+00:00,2016-05-30 07:00:00+00:00,2016-06-27 23:32:42+00:00,8.0,61,"#Parent, #Woman Owned Biz, #Biz Durable Asset","female, female, female, male, female, male, female, female, female, female",irregular,2016-06-07
1096020,1425.0,1425.0,Beverages,Food,to buy more more sorghum to make a local soft drink to sell to her community,RW,Rwanda,,RWF,117.0,2016-06-07 07:43:59+00:00,2016-05-24 07:00:00+00:00,2016-06-28 14:57:08+00:00,9.0,28,"#Parent, #Woman Owned Biz, #Vegan","male, male, male, male, female, female, female, male, female, male",irregular,2016-06-07
1096054,2050.0,2050.0,Beverages,Food,to buy more local soft drinks to sell to her community ,RW,Rwanda,,RWF,117.0,2016-06-07 08:37:13+00:00,2016-05-24 07:00:00+00:00,2016-07-03 01:16:14+00:00,9.0,6,"#Parent, #Woman Owned Biz, #Vegan","male, male, male, male, male, female, female, male, female, female, female, male, female",irregular,2016-06-07
1097156,2575.0,2575.0,Metal Shop,Manufacturing,To purchase land to expand his workshop,RW,Rwanda,Musanze,RWF,319.0,2016-06-09 07:46:57+00:00,2016-06-15 07:00:00+00:00,2016-06-13 18:42:44+00:00,15.0,47,"user_favorite, user_favorite, #Repair Renew Replace, #Repeat Borrower, #Biz Durable Asset, user_favorite, user_favorite",male,monthly,2016-06-09
1097256,2575.0,2575.0,Livestock,Agriculture,to buy more goats to sell in his community ,RW,Rwanda,,RWF,117.0,2016-06-09 09:32:57+00:00,2016-05-10 07:00:00+00:00,2016-07-12 20:45:09+00:00,10.0,70,"#Parent, #Animals","male, male, male, male, male, male, male, male, female, male, female",monthly,2016-06-09
1097306,3725.0,3725.0,Fruits & Vegetables,Food,"to buy more oranges, passion fruit and bananas to sell to her community.",RW,Rwanda,,RWF,117.0,2016-06-09 10:46:31+00:00,2016-05-30 07:00:00+00:00,2016-06-22 08:00:08+00:00,7.0,118,"#Parent, #Woman Owned Biz, #Vegan","female, male, male, female, male, male, male, female, male, male, female, male, female, female",irregular,2016-06-09
1097314,2450.0,2450.0,Beverages,Food,to buy more sorghum to make a local soft drink to sell to her community.,RW,Rwanda,,RWF,117.0,2016-06-09 10:56:59+00:00,2016-05-31 07:00:00+00:00,2016-06-27 16:06:00+00:00,8.0,51,"#Parent, #Woman Owned Biz, #Vegan, user_favorite","female, male, female, female, female, female, male, female, female, female",irregular,2016-06-09
1097410,275.0,275.0,Services,Services,To purchase a recharge station to charge mobile phone and LED lights for rural households without electricity.,RW,Rwanda,Ngoma,RWF,271.0,2016-06-09 19:09:45+00:00,2016-05-11 07:00:00+00:00,2016-06-30 22:15:52+00:00,38.0,11,#Technology,female,irregular,2016-06-09
1097285,1850.0,1850.0,Beverages,Food,to buy more sorghum to make more local soft drinks to sell to her community,RW,Rwanda,,RWF,117.0,2016-06-09 10:02:58+00:00,2016-05-17 07:00:00+00:00,2016-06-25 22:05:04+00:00,8.0,12,"user_favorite, #Parent, #Woman Owned Biz, #Vegan","female, male, female, female, female, male, female, female, female, female, female, male, female, male, male, female, female, female, female",monthly,2016-06-09
1097299,1550.0,1550.0,Used Clothing,Clothing,"to buy more t-shirts,skirts,shirts and other used clothing to sell in her community ",RW,Rwanda,,RWF,117.0,2016-06-09 10:30:28+00:00,2016-05-16 07:00:00+00:00,2016-06-23 22:32:29+00:00,8.0,35,"#Parent, #Eco-friendly, #Woman Owned Biz","female, male, female, female, female, male, female, male, female, female",monthly,2016-06-09
1097419,275.0,275.0,Services,Services,To purchase a recharge station to charge mobile phones and LED lights for rural households without electricity.,RW,Rwanda,Ngoma,RWF,271.0,2016-06-09 19:23:22+00:00,2016-05-11 07:00:00+00:00,2016-07-07 02:35:18+00:00,38.0,8,,female,irregular,2016-06-09
1097265,2950.0,2950.0,General Store,Retail,"to buy more sugar, salt, rice, beans, soap etc to sell to his community",RW,Rwanda,,RWF,117.0,2016-06-09 09:45:20+00:00,2016-05-18 07:00:00+00:00,2016-07-17 22:13:42+00:00,10.0,68,"#Parent, #Vegan, user_favorite, user_favorite","male, female, female, female, female, female, female, female, female, female",monthly,2016-06-09
1097369,275.0,275.0,Services,Services,To buy a recharging station for mobile phones and LED lights used by people without electricity.,RW,Rwanda,Rulindo,RWF,271.0,2016-06-09 14:23:36+00:00,2016-05-11 07:00:00+00:00,2016-07-08 13:12:40+00:00,38.0,11,"#Eco-friendly, #Parent, #Schooling, #Technology, #Technology",male,irregular,2016-06-09
1097296,1850.0,1850.0,Fruits & Vegetables,Food,"to buy more beans,sorghum and bananas to sell to her community",RW,Rwanda,,RWF,117.0,2016-06-09 10:25:52+00:00,2016-05-27 07:00:00+00:00,2016-06-30 01:44:40+00:00,13.0,8,"#Elderly, #Parent, #Woman Owned Biz, #Vegan","male, male, male, female, male, female, male, female, female, female",monthly,2016-06-09
1097370,4025.0,4025.0,Clothing Sales,Clothing,to buy more skirts and t-shirts to sell.,RW,Rwanda,,RWF,161.0,2016-06-09 14:24:19+00:00,2016-05-26 07:00:00+00:00,2016-06-18 22:49:32+00:00,6.0,128,"#Eco-friendly, #Woman Owned Biz, user_favorite","female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",irregular,2016-06-09
1097293,4100.0,4100.0,Tailoring,Services,to buy more supplies to be used in her clothes sewing business. ,RW,Rwanda,,RWF,117.0,2016-06-09 10:18:27+00:00,2016-05-16 07:00:00+00:00,2016-06-26 21:22:44+00:00,8.0,76,"#Fabrics, #Fabrics, #Parent, #Woman Owned Biz","male, male, male, female, male, female, male, female, male, male, female, female, male, female, female, female, female, male",monthly,2016-06-09
1097301,2700.0,2700.0,Fruits & Vegetables,Food,"to buy more passion fruit, oranges and tree tomatoes to sell to her community.",RW,Rwanda,,RWF,117.0,2016-06-09 10:36:30+00:00,2016-05-30 07:00:00+00:00,2016-06-21 06:40:54+00:00,7.0,92,"#Parent, #Woman Owned Biz, #Vegan","female, female, female, female, female, female, female, female, female, female",irregular,2016-06-09
1097366,275.0,275.0,Renewable Energy Products,Retail,to buy a solar powered recharge station to charge mobile phones and LED lights for rural households without electricity.,RW,Rwanda,Ngoma,RWF,271.0,2016-06-09 14:04:14+00:00,2016-05-11 07:00:00+00:00,2016-07-07 00:06:42+00:00,38.0,10,,male,irregular,2016-06-09
1097289,2750.0,2750.0,Beverages,Food,to buy more sorghum to make a local soft drink to sell ,RW,Rwanda,,RWF,117.0,2016-06-09 10:11:57+00:00,2016-05-16 07:00:00+00:00,2016-06-27 18:58:06+00:00,8.0,50,"#Elderly, #Parent, #Woman Owned Biz, #Vegan, user_favorite","female, male, male, female, female, female, male, female, female, male, male, female, male, female",monthly,2016-06-09
1097840,6025.0,6025.0,Clothing Sales,Clothing,"to buy more shirts,shirts and trousers for sale.",RW,Rwanda,,RWF,161.0,2016-06-10 14:10:58+00:00,2016-06-07 07:00:00+00:00,2016-06-28 10:11:24+00:00,7.0,153,"#Parent, #Woman Owned Biz","female, female, male, male, female, female, male, male, female, male, male",irregular,2016-06-10
1097810,8375.0,8375.0,Animal Sales,Agriculture,to buy more sheep and goats for selling.,RW,Rwanda,,RWF,161.0,2016-06-10 12:55:12+00:00,2016-05-27 07:00:00+00:00,2016-06-19 03:06:39+00:00,6.0,235,"#Animals, #Parent, #Woman Owned Biz, #Schooling","female, male, male, female, female, male, female, female, female, female, female, female, male, female, female, female, female, female, female, male, male, male",irregular,2016-06-10
1097679,4675.0,4675.0,Fruits & Vegetables,Food,"to buy more beans, cassava and maize for selling.",RW,Rwanda,,RWF,161.0,2016-06-10 08:34:26+00:00,2016-05-31 07:00:00+00:00,2016-06-18 14:47:52+00:00,6.0,160,"user_favorite, #Parent, #Woman Owned Biz, #Vegan","female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, male, female, female, female, female, female",irregular,2016-06-10
1097890,6075.0,6075.0,Clothing Sales,Clothing,to buy more shirts and dresses for sale.,RW,Rwanda,,RWF,161.0,2016-06-10 16:04:58+00:00,2016-05-24 07:00:00+00:00,2016-06-19 17:32:50+00:00,6.0,113,"#Fabrics, #Parent, #Schooling, #Woman Owned Biz, user_favorite","female, female, female, male, female, female, female, female, female, female, female, female, female, male, female, female, female, female, female, female",irregular,2016-06-10
1097826,6275.0,6275.0,Fruits & Vegetables,Food,to buy more Irish potatoes and sweet potatoes for selling.,RW,Rwanda,,RWF,161.0,2016-06-10 13:31:35+00:00,2016-05-27 07:00:00+00:00,2016-06-19 13:11:16+00:00,6.0,45,"#Parent, #Schooling, #Woman Owned Biz, #Vegan, user_favorite","male, female, male, female, female, female, male, female, female, male, female, female, male, male, female, male, male, female, male, female",irregular,2016-06-10
1097717,5700.0,5700.0,Spare Parts,Retail,To buy more spare parts for sell.,RW,Rwanda,,RWF,161.0,2016-06-10 09:29:18+00:00,2016-06-08 07:00:00+00:00,2016-06-30 01:03:02+00:00,7.0,166,#Woman Owned Biz,"female, female, female, male, female, female, female, male, male, female",irregular,2016-06-10
1097677,3600.0,3600.0,Clothing Sales,Clothing,to buy more shirts and women dresses for sale.,RW,Rwanda,,RWF,161.0,2016-06-10 08:32:39+00:00,2016-05-30 07:00:00+00:00,2016-06-19 16:45:36+00:00,6.0,121,"#Woman Owned Biz, #Fabrics, user_favorite","female, male, male, female, female, female, female, female, female, female, female, male, female, female, female, male",irregular,2016-06-10
1097885,150.0,150.0,Primary/secondary school costs,Education,to pay school fees for her children.,RW,Rwanda,,RWF,161.0,2016-06-10 15:57:44+00:00,2016-06-06 07:00:00+00:00,2016-06-17 18:45:45+00:00,5.0,6,#Schooling,female,irregular,2016-06-10
1097712,4975.0,4975.0,Timber Sales,Construction,to buy more timber and rice.,RW,Rwanda,,RWF,161.0,2016-06-10 09:22:34+00:00,2016-05-24 07:00:00+00:00,2016-06-29 19:22:42+00:00,6.0,93,"user_favorite, #Woman Owned Biz, user_favorite","female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",irregular,2016-06-10
1097849,3375.0,3375.0,Hardware,Retail,to buy more knives and pangas for sell.,RW,Rwanda,,RWF,161.0,2016-06-10 14:24:42+00:00,2016-05-25 07:00:00+00:00,2016-06-19 13:11:16+00:00,6.0,24,,"female, male, male, female, female, male, female, female, male, female, male, female, male",irregular,2016-06-10
1098634,1525.0,1525.0,Beverages,Food,buy more sorghum to make more local soft drinks to sell to her community,RW,Rwanda,,RWF,117.0,2016-06-13 09:14:20+00:00,2016-05-20 07:00:00+00:00,2016-06-27 13:40:52+00:00,8.0,29,"#Parent, #Woman Owned Biz, #Vegan, user_favorite","female, female, female, female, female, female, female, female, female, female",monthly,2016-06-13
1098907,325.0,325.0,Primary/secondary school costs,Education,To pay his child's school fees.,RW,Rwanda,,RWF,161.0,2016-06-13 14:56:01+00:00,2016-06-06 07:00:00+00:00,2016-06-19 07:30:20+00:00,6.0,12,#Schooling,male,irregular,2016-06-13
1098663,1600.0,1600.0,Food Stall,Food,to buy more sorghum to sell to her community.,RW,Rwanda,,RWF,117.0,2016-06-13 09:42:12+00:00,2016-05-19 07:00:00+00:00,2016-06-28 10:21:34+00:00,8.0,20,"#Parent, #Woman Owned Biz, #Vegan","male, female, female, male, male, male, female, male, female, female",monthly,2016-06-13
1098899,6575.0,6575.0,Pub,Food,To buy more beer and fanta for sell.,RW,Rwanda,,RWF,161.0,2016-06-13 14:32:18+00:00,2016-05-25 07:00:00+00:00,2016-06-22 07:15:17+00:00,6.0,197,"#Parent, #Woman Owned Biz","female, female, female, male, female, female, female, male, female, female, female, female, female, male, female, female, male, female, female, female, male, female",irregular,2016-06-13
1099559,775.0,1925.0,General Store,Retail,"to buy more rice, cooking oil, maize flour and soap for selling.",RW,Rwanda,,RWF,161.0,2016-06-14 13:11:38+00:00,2016-06-01 07:00:00+00:00,,26.0,26,"#Parent, user_favorite",male,monthly,2016-06-14
1099579,2025.0,2025.0,Livestock,Agriculture,To buy more goats to sell to his community,RW,Rwanda,,RWF,117.0,2016-06-14 13:43:55+00:00,2016-05-31 07:00:00+00:00,2016-07-13 00:21:52+00:00,9.0,55,"#Parent, #Animals","male, male, male, male, male, male, female, male, male, male, male, female, male, female, female, male, male",irregular,2016-06-14
1099426,7525.0,7525.0,Cereals,Food,to buy more sorghum to sell,RW,Rwanda,,RWF,161.0,2016-06-14 08:54:58+00:00,2016-06-01 07:00:00+00:00,2016-06-20 16:19:12+00:00,5.0,29,,"female, female, female, male, female, female, female, female, female, female, female, female, female, male, female, female, female, female, female, female, female, female, female, female, female, female, female, female",irregular,2016-06-14
1099540,5750.0,5750.0,Sewing,Services,to buy another sewing machine for making more clothes to sell.,RW,Rwanda,,RWF,161.0,2016-06-14 12:40:56+00:00,2016-05-27 07:00:00+00:00,2016-06-27 21:51:24+00:00,8.0,132,"#Fabrics, #Parent, #Woman Owned Biz, #Schooling","male, female, female, male, female, female, female, female, male, female, male",irregular,2016-06-14
1099563,125.0,125.0,Primary/secondary school costs,Education,to pay school fees.,RW,Rwanda,,RWF,161.0,2016-06-14 13:18:06+00:00,2016-06-06 07:00:00+00:00,2016-06-20 04:32:55+00:00,7.0,5,#Schooling,female,monthly,2016-06-14
1099586,275.0,1725.0,General Store,Retail,"to buy more sugar, body lotion, rice, salt and soap to sell to her community.",RW,Rwanda,,RWF,117.0,2016-06-14 13:55:09+00:00,2016-05-23 07:00:00+00:00,,22.0,10,"#Parent, #Woman Owned Biz, user_favorite","male, male, female, female, male, female, male, female, female, female, female, male, female",irregular,2016-06-14
1099607,850.0,1400.0,General Store,Retail,"to buy more soap, rice, sugar, body lotion, cooking oil, etc. to sell to his community.",RW,Rwanda,,RWF,117.0,2016-06-14 14:21:41+00:00,2016-05-30 07:00:00+00:00,,9.0,32,#Parent,"female, male, male, female, male, female, male, male, male, female, male",irregular,2016-06-14
1099600,2250.0,2250.0,Livestock,Agriculture,to buy more pigs and goats to sell to his community.,RW,Rwanda,,RWF,117.0,2016-06-14 14:14:03+00:00,2016-05-26 07:00:00+00:00,2016-07-14 04:17:47+00:00,9.0,71,"#Parent, #Animals, user_favorite","female, female, female, male, male, male, male, male, male, male",irregular,2016-06-14
1099552,550.0,550.0,Primary/secondary school costs,Education,To pay school fees for her children.,RW,Rwanda,,RWF,161.0,2016-06-14 12:53:27+00:00,2016-06-09 07:00:00+00:00,2016-06-20 17:55:32+00:00,9.0,22,"#Schooling, #Parent",female,monthly,2016-06-14
1099560,600.0,600.0,Primary/secondary school costs,Education,To pay school fees.,RW,Rwanda,,RWF,161.0,2016-06-14 13:13:45+00:00,2016-06-02 07:00:00+00:00,2016-06-20 13:16:38+00:00,10.0,24,"#Schooling, #Parent, #Schooling",female,monthly,2016-06-14
1099555,2575.0,2575.0,Shoe Sales,Retail,To buy more shoes for sale.,RW,Rwanda,,RWF,161.0,2016-06-14 13:03:43+00:00,2016-05-31 07:00:00+00:00,2016-07-18 15:47:15+00:00,26.0,82,"#Single, #Woman Owned Biz, user_favorite",female,monthly,2016-06-14
